出发城市,到达城市,最低票价,对应持续时间
临沧,佛山,9999.0,9999.0
临沧,保定,9999.0,9999.0
临沧,合肥,9999.0,9999.0
临沧,南昌,9999.0,9999.0
临沧,大连,9999.0,9999.0
临沧,临沂,9999.0,9999.0
临沧,乌鲁木齐,9999.0,9999.0
临沧,南阳,9999.0,9999.0
临沧,台州,9999.0,9999.0
临沧,嘉兴,9999.0,9999.0
临沧,太原,9999.0,9999.0
临沧,唐山,9999.0,9999.0
临沧,丽江,9999.0,9999.0
临沧,三明,9999.0,9999.0
临沧,吐鲁番,9999.0,9999.0
临沧,乌兰察布,9999.0,9999.0
临沧,南宁,9999.0,9999.0
临沧,三亚,9999.0,9999.0
临沧,中山,9999.0,9999.0
临沧,呼和浩特,9999.0,9999.0
临沧,临汾,9999.0,9999.0
临沧,周口,9999.0,9999.0
临沧,上饶,9999.0,9999.0
临沧,吉林市,9999.0,9999.0
临沧,咸阳,9999.0,9999.0
临沧,信阳,9999.0,9999.0
临沧,兰州,9999.0,9999.0
临沧,丽水,9999.0,9999.0
临沧,四平,9999.0,9999.0
临沧,固原,9999.0,9999.0
临沧,保山,9999.0,9999.0
临沧,临沧,9999.0,9999.0
临沧,中卫,9999.0,9999.0
临沧,大同,9999.0,9999.0
临沧,六安,9999.0,9999.0
临沧,安康,9999.0,9999.0
临沧,九江,9999.0,9999.0
临沧,广州,9999.0,9999.0
中卫,上海,9999.0,9999.0
中卫,北京,9999.0,9999.0
中卫,儋州,9999.0,9999.0
中卫,伊春,9999.0,9999.0
中卫,呼伦贝尔,9999.0,9999.0
中卫,天津,9999.0,9999.0
中卫,南京,9999.0,9999.0
中卫,东莞,9999.0,9999.0
中卫,厦门,9999.0,9999.0
中卫,宁波,9999.0,9999.0
中卫,哈尔滨,9999.0,9999.0
中卫,哈密,9999.0,9999.0
中卫,南通,9999.0,9999.0
中卫,佛山,9999.0,9999.0
中卫,保定,9999.0,9999.0
中卫,合肥,9999.0,9999.0
中卫,南昌,9999.0,9999.0
中卫,大连,9999.0,9999.0
中卫,临沂,9999.0,9999.0
中卫,乌鲁木齐,9999.0,9999.0
中卫,南阳,9999.0,9999.0
中卫,台州,9999.0,9999.0
中卫,嘉兴,9999.0,9999.0
中卫,太原,9999.0,9999.0
中卫,唐山,9999.0,9999.0
中卫,丽江,9999.0,9999.0
中卫,三明,9999.0,9999.0
中卫,吐鲁番,9999.0,9999.0
中卫,乌兰察布,9999.0,9999.0
中卫,南宁,9999.0,9999.0
中卫,三亚,9999.0,9999.0
中卫,中山,9999.0,9999.0
中卫,呼和浩特,9999.0,9999.0
中卫,临汾,9999.0,9999.0
中卫,周口,9999.0,9999.0
中卫,上饶,9999.0,9999.0
中卫,吉林市,9999.0,9999.0
中卫,咸阳,258.0,3.716666666666667
中卫,信阳,9999.0,9999.0
中卫,兰州,73.0,1.2
中卫,丽水,9999.0,9999.0
中卫,四平,9999.0,9999.0
中卫,固原,9999.0,9999.0
中卫,保山,9999.0,9999.0
中卫,临沧,9999.0,9999.0
中卫,中卫,9999.0,9999.0
中卫,大同,9999.0,9999.0
中卫,六安,9999.0,9999.0
中卫,安康,9999.0,9999.0
中卫,九江,9999.0,9999.0
中卫,广州,9999.0,9999.0
大同,上海,9999.0,9999.0
大同,北京,134.0,2.066666666666667
大同,儋州,9999.0,9999.0
大同,伊春,9999.0,9999.0
大同,呼伦贝尔,9999.0,9999.0
大同,天津,9999.0,9999.0
大同,南京,9999.0,9999.0
大同,东莞,9999.0,9999.0
大同,厦门,9999.0,9999.0
大同,宁波,9999.0,9999.0
大同,哈尔滨,9999.0,9999.0
大同,哈密,9999.0,9999.0
大同,南通,9999.0,9999.0
大同,佛山,9999.0,9999.0
大同,保定,9999.0,9999.0
大同,合肥,9999.0,9999.0
大同,南昌,9999.0,9999.0
大同,大连,9999.0,9999.0
大同,临沂,9999.0,9999.0
大同,乌鲁木齐,9999.0,9999.0
大同,南阳,9999.0,9999.0
大同,台州,9999.0,9999.0
大同,嘉兴,9999.0,9999.0
大同,太原,86.0,1.8
大同,唐山,9999.0,9999.0
大同,丽江,9999.0,9999.0
大同,三明,9999.0,9999.0
大同,吐鲁番,9999.0,9999.0
大同,乌兰察布,90.0,1.9166666666666665
大同,南宁,9999.0,9999.0
大同,三亚,9999.0,9999.0
大同,中山,9999.0,9999.0
大同,呼和浩特,130.0,2.716666666666667
大同,临汾,162.0,3.3
大同,周口,9999.0,9999.0
大同,上饶,9999.0,9999.0
大同,吉林市,9999.0,9999.0
大同,咸阳,9999.0,9999.0
大同,信阳,9999.0,9999.0
大同,兰州,9999.0,9999.0
大同,丽水,9999.0,9999.0
大同,四平,9999.0,9999.0
大同,固原,9999.0,9999.0
大同,保山,9999.0,9999.0
大同,临沧,9999.0,9999.0
大同,中卫,9999.0,9999.0
大同,大同,9999.0,9999.0
大同,六安,9999.0,9999.0
大同,安康,9999.0,9999.0
大同,九江,9999.0,9999.0
大同,广州,9999.0,9999.0
六安,上海,214.0,3.6666666666666665
六安,北京,498.5,5.85
六安,儋州,9999.0,9999.0
六安,伊春,9999.0,9999.0
六安,呼伦贝尔,9999.0,9999.0
六安,天津,444.5,5.083333333333333
六安,南京,90.0,1.35
六安,东莞,9999.0,9999.0
六安,厦门,9999.0,9999.0
六安,宁波,251.0,3.85
六安,哈尔滨,9999.0,9999.0
六安,哈密,9999.0,9999.0
六安,南通,192.0,3.716666666666667
六安,佛山,9999.0,9999.0
六安,保定,9999.0,9999.0
六安,合肥,29.0,0.4166666666666667
六安,南昌,9999.0,9999.0
六安,大连,9999.0,9999.0
六安,临沂,9999.0,9999.0
六安,乌鲁木齐,9999.0,9999.0
六安,南阳,9999.0,9999.0
六安,台州,367.0,5.683333333333334
六安,嘉兴,237.0,4.933333333333334
六安,太原,9999.0,9999.0
六安,唐山,9999.0,9999.0
六安,丽江,9999.0,9999.0
六安,三明,9999.0,9999.0
六安,吐鲁番,9999.0,9999.0
六安,乌兰察布,9999.0,9999.0
六安,南宁,644.5,8.766666666666667
六安,三亚,9999.0,9999.0
六安,中山,9999.0,9999.0
六安,呼和浩特,9999.0,9999.0
六安,临汾,9999.0,9999.0
六安,周口,9999.0,9999.0
六安,上饶,9999.0,9999.0
六安,吉林市,9999.0,9999.0
六安,咸阳,9999.0,9999.0
六安,信阳,164.0,3.2333333333333334
六安,兰州,9999.0,9999.0
六安,丽水,327.0,4.85
六安,四平,9999.0,9999.0
六安,固原,9999.0,9999.0
六安,保山,9999.0,9999.0
六安,临沧,9999.0,9999.0
六安,中卫,9999.0,9999.0
六安,大同,9999.0,9999.0
六安,六安,9999.0,9999.0
六安,安康,9999.0,9999.0
六安,九江,9999.0,9999.0
六安,广州,543.0,6.183333333333334
安康,上海,9999.0,9999.0
安康,北京,9999.0,9999.0
安康,儋州,9999.0,9999.0
安康,伊春,9999.0,9999.0
安康,呼伦贝尔,9999.0,9999.0
安康,天津,9999.0,9999.0
安康,南京,9999.0,9999.0
安康,东莞,9999.0,9999.0
安康,厦门,9999.0,9999.0
安康,宁波,9999.0,9999.0
安康,哈尔滨,9999.0,9999.0
安康,哈密,9999.0,9999.0
安康,南通,9999.0,9999.0
安康,佛山,9999.0,9999.0
安康,保定,9999.0,9999.0
安康,合肥,9999.0,9999.0
安康,南昌,9999.0,9999.0
安康,大连,9999.0,9999.0
安康,临沂,9999.0,9999.0
安康,乌鲁木齐,9999.0,9999.0
安康,南阳,9999.0,9999.0
安康,台州,9999.0,9999.0
安康,嘉兴,9999.0,9999.0
安康,太原,9999.0,9999.0
安康,唐山,9999.0,9999.0
安康,丽江,9999.0,9999.0
安康,三明,9999.0,9999.0
安康,吐鲁番,9999.0,9999.0
安康,乌兰察布,9999.0,9999.0
安康,南宁,9999.0,9999.0
安康,三亚,9999.0,9999.0
安康,中山,9999.0,9999.0
安康,呼和浩特,9999.0,9999.0
安康,临汾,9999.0,9999.0
安康,周口,9999.0,9999.0
安康,上饶,9999.0,9999.0
安康,吉林市,9999.0,9999.0
安康,咸阳,9999.0,9999.0
安康,信阳,9999.0,9999.0
安康,兰州,9999.0,9999.0
安康,丽水,9999.0,9999.0
安康,四平,9999.0,9999.0
安康,固原,9999.0,9999.0
安康,保山,9999.0,9999.0
安康,临沧,9999.0,9999.0
安康,中卫,9999.0,9999.0
安康,大同,9999.0,9999.0
安康,六安,9999.0,9999.0
安康,安康,9999.0,9999.0
安康,九江,9999.0,9999.0
安康,广州,285.0,18.983333333333334
九江,上海,226.0,7.266666666666667
九江,北京,261.0,10.966666666666667
九江,儋州,9999.0,9999.0
九江,伊春,9999.0,9999.0
九江,呼伦贝尔,9999.0,9999.0
九江,天津,9999.0,9999.0
九江,南京,190.0,2.9
九江,东莞,473.0,4.966666666666667
九江,厦门,174.0,6.883333333333333
九江,宁波,9999.0,9999.0
九江,哈尔滨,9999.0,9999.0
九江,哈密,9999.0,9999.0
九江,南通,9999.0,9999.0
九江,佛山,9999.0,9999.0
九江,保定,9999.0,9999.0
九江,合肥,136.0,1.8666666666666667
九江,南昌,27.0,1.1
九江,大连,9999.0,9999.0
九江,临沂,9999.0,9999.0
九江,乌鲁木齐,9999.0,9999.0
九江,南阳,9999.0,9999.0
九江,台州,9999.0,9999.0
九江,嘉兴,9999.0,9999.0
九江,太原,9999.0,9999.0
九江,唐山,9999.0,9999.0
九江,丽江,9999.0,9999.0
九江,三明,97.0,4.416666666666667
九江,吐鲁番,9999.0,9999.0
九江,乌兰察布,9999.0,9999.0
九江,南宁,9999.0,9999.0
九江,三亚,9999.0,9999.0
九江,中山,9999.0,9999.0
九江,呼和浩特,9999.0,9999.0
九江,临汾,9999.0,9999.0
九江,周口,359.5,4.75
九江,上饶,100.5,2.6833333333333336
九江,吉林市,9999.0,9999.0
九江,咸阳,9999.0,9999.0
九江,信阳,175.0,2.9166666666666665
九江,兰州,9999.0,9999.0
九江,丽水,237.0,4.5
九江,四平,9999.0,9999.0
九江,固原,9999.0,9999.0
九江,保山,9999.0,9999.0
九江,临沧,9999.0,9999.0
九江,中卫,9999.0,9999.0
九江,大同,9999.0,9999.0
九江,六安,9999.0,9999.0
九江,安康,9999.0,9999.0
九江,九江,9999.0,9999.0
九江,广州,476.5,4.566666666666666
广州,上海,792.0,8.533333333333333
广州,北京,327.0,22.066666666666666
广州,儋州,9999.0,9999.0
广州,伊春,9999.0,9999.0
广州,呼伦贝尔,9999.0,9999.0
广州,天津,961.5,9.733333333333333
广州,南京,642.0,7.883333333333333
广州,东莞,34.0,0.3
广州,厦门,293.0,2.7333333333333334
广州,宁波,9999.0,9999.0
广州,哈尔滨,9999.0,9999.0
广州,哈密,9999.0,9999.0
广州,南通,870.0,9.883333333333333
广州,佛山,11.0,0.3
广州,保定,823.0,9.533333333333333
广州,合肥,575.0,6.766666666666667
广州,南昌,421.0,4.183333333333334
广州,大连,9999.0,9999.0
广州,临沂,959.5,7.366666666666666
广州,乌鲁木齐,9999.0,9999.0
广州,南阳,687.0,8.266666666666667
广州,台州,548.0,9.966666666666667
广州,嘉兴,753.0,8.0
广州,太原,869.0,10.683333333333334
广州,唐山,9999.0,9999.0
广州,丽江,9999.0,9999.0
广州,三明,392.0,7.3
广州,吐鲁番,9999.0,9999.0
广州,乌兰察布,9999.0,9999.0
广州,南宁,188.0,3.8833333333333333
广州,三亚,9999.0,9999.0
广州,中山,20.0,0.26666666666666666
广州,呼和浩特,9999.0,9999.0
广州,临汾,9999.0,9999.0
广州,周口,9999.0,9999.0
广州,上饶,551.0,5.616666666666667
广州,吉林市,9999.0,9999.0
广州,咸阳,9999.0,9999.0
广州,信阳,207.0,13.566666666666666
广州,兰州,1080.0,11.833333333333334
广州,丽水,9999.0,9999.0
广州,四平,9999.0,9999.0
广州,固原,9999.0,9999.0
广州,保山,9999.0,9999.0
广州,临沧,9999.0,9999.0
广州,中卫,9999.0,9999.0
广州,大同,9999.0,9999.0
广州,六安,543.0,6.316666666666666
广州,安康,285.0,18.5
广州,九江,467.5,4.866666666666667
广州,广州,9999.0,9999.0
